time,BE,DE,DK,FI,FR,GB,IE,NL,NO,SE
27/02/2018 06:00,0.3527,0.3865,0.6417,0.5061,0.594,0.3253,0.1084,0.2399,0.5549,0.9332
27/02/2018 07:00,0.3334,0.4355,0.6687,0.4616,0.643,0.3541,0.1747,0.1965,0.6008,0.9447
27/02/2018 08:00,0.3023,0.4727,0.6874,0.4099,0.7036,0.3508,0.2565,0.1649,0.5809,0.9623
27/02/2018 09:00,0.2649,0.4849,0.6986,0.3498,0.7269,0.3753,0.3995,0.1484,0.5607,0.9691
27/02/2018 10:00,0.229,0.4712,0.708,0.3223,0.7364,0.4147,0.5532,0.1279,0.521,0.9733
27/02/2018 11:00,0.1982,0.4502,0.7301,0.3181,0.7322,0.4234,0.6274,0.1138,0.524,0.9741
27/02/2018 12:00,0.1741,0.4339,0.7598,0.3216,0.7215,0.4057,0.5904,0.1099,0.5564,0.9748
27/02/2018 13:00,0.1608,0.4385,0.7869,0.3358,0.7059,0.3949,0.5974,0.1132,0.6312,0.9741
27/02/2018 14:00,0.1537,0.4654,0.8112,0.3485,0.6681,0.3908,0.5714,0.1217,0.7073,0.9718
27/02/2018 15:00,0.1571,0.5136,0.8336,0.3586,0.6456,0.3886,0.5053,0.1392,0.7602,0.9659
27/02/2018 16:00,0.165,0.5817,0.8601,0.3569,0.6022,0.3834,0.4617,0.1606,0.802,0.9581
27/02/2018 17:00,0.1766,0.6473,0.8826,0.3545,0.5494,0.3861,0.4368,0.1906,0.8419,0.9396
27/02/2018 18:00,0.1807,0.7001,0.8916,0.3534,0.5437,0.3837,0.4281,0.225,0.8636,0.9318
27/02/2018 19:00,0.1815,0.7528,0.8887,0.3401,0.5048,0.3703,0.4493,0.2519,0.8698,0.9449
27/02/2018 20:00,0.1854,0.8044,0.875,0.3215,0.4595,0.359,0.4567,0.2699,0.868,0.946
27/02/2018 21:00,0.1894,0.833,0.8476,0.301,0.439,0.3441,0.4306,0.2759,0.8604,0.943
27/02/2018 22:00,0.1837,0.8364,0.8056,0.279,0.4347,0.3348,0.3496,0.2785,0.8558,0.9448
27/02/2018 23:00,0.1712,0.8283,0.7629,0.2688,0.4172,0.3437,0.2533,0.2795,0.8433,0.9481
28/02/2018 00:00,0.1619,0.8097,0.7358,0.2839,0.4128,0.3677,0.1756,0.2786,0.8205,0.9436
28/02/2018 01:00,0.1589,0.778,0.7184,0.3031,0.4114,0.3861,0.123,0.2894,0.8011,0.9516
28/02/2018 02:00,0.1681,0.7431,0.7052,0.3288,0.4405,0.3972,0.1045,0.3047,0.7875,0.9474
28/02/2018 03:00,0.1952,0.7128,0.7079,0.3388,0.5004,0.413,0.1297,0.3067,0.7742,0.9431
28/02/2018 04:00,0.2448,0.6889,0.7208,0.338,0.5635,0.4446,0.2152,0.3502,0.7683,0.9439
28/02/2018 05:00,0.3192,0.6725,0.7309,0.3203,0.6897,0.4812,0.3653,0.4206,0.7703,0.9479
28/02/2018 06:00,0.4089,0.6705,0.7399,0.3141,0.7458,0.534,0.5091,0.4999,0.7762,0.9437
28/02/2018 07:00,0.5019,0.6785,0.7465,0.2993,0.8195,0.5996,0.5471,0.5887,0.781,0.9391
28/02/2018 08:00,0.5768,0.6877,0.7483,0.2645,0.9001,0.6649,0.5041,0.6544,0.78,0.9375
28/02/2018 09:00,0.6139,0.6874,0.7392,0.2587,0.9342,0.7311,0.4817,0.6637,0.7829,0.9292
28/02/2018 10:00,0.6331,0.6909,0.7283,0.2787,0.9301,0.7692,0.478,0.6348,0.7732,0.9102
28/02/2018 11:00,0.6354,0.7072,0.7157,0.2925,0.9469,0.7836,0.4904,0.6062,0.7633,0.9027
28/02/2018 12:00,0.6333,0.7195,0.7069,0.301,0.9475,0.794,0.5214,0.5897,0.7612,0.8948
28/02/2018 13:00,0.6506,0.7283,0.7096,0.3089,0.945,0.8103,0.5569,0.5964,0.7582,0.8896
28/02/2018 14:00,0.6837,0.7431,0.7236,0.3206,0.9483,0.8228,0.5785,0.6326,0.7633,0.885
28/02/2018 15:00,0.7024,0.7751,0.7494,0.3616,0.955,0.8241,0.5809,0.692,0.7762,0.8853
28/02/2018 16:00,0.7253,0.8139,0.7761,0.3729,0.9592,0.8279,0.6056,0.7415,0.7984,0.8918
28/02/2018 17:00,0.7646,0.8427,0.8023,0.3278,0.9628,0.8353,0.7011,0.7867,0.8131,0.894
28/02/2018 18:00,0.8225,0.8583,0.8248,0.2858,0.9569,0.8281,0.7905,0.8286,0.8164,0.8988
28/02/2018 19:00,0.8599,0.8669,0.8301,0.2527,0.9435,0.8109,0.8342,0.8544,0.8028,0.9014
28/02/2018 20:00,0.8688,0.8712,0.814,0.212,0.9464,0.8069,0.8491,0.8617,0.794,0.8883
28/02/2018 21:00,0.8674,0.8698,0.7853,0.1682,0.9574,0.8252,0.8559,0.8564,0.78,0.8696
28/02/2018 22:00,0.8678,0.8632,0.7524,0.1304,0.9438,0.838,0.8421,0.85,0.7571,0.8647
28/02/2018 23:00,0.8768,0.8528,0.7225,0.1122,0.9298,0.846,0.8111,0.8503,0.7303,0.8469
01/03/2018 00:00,0.8834,0.8443,0.7008,0.0956,0.9095,0.8546,0.7726,0.8559,0.7132,0.8423
01/03/2018 01:00,0.8857,0.844,0.684,0.0826,0.8632,0.8578,0.7384,0.8731,0.6954,0.8378
01/03/2018 02:00,0.8897,0.8523,0.6769,0.0669,0.7992,0.8631,0.709,0.8902,0.6782,0.8323
01/03/2018 03:00,0.8901,0.8637,0.6787,0.0444,0.7529,0.8775,0.6879,0.9045,0.6693,0.8278
01/03/2018 04:00,0.8867,0.8755,0.6927,0.0217,0.7354,0.8937,0.7021,0.9143,0.668,0.8414
01/03/2018 05:00,0.8875,0.8823,0.7138,0.0105,0.7182,0.9077,0.7484,0.9234,0.6577,0.8487
01/03/2018 06:00,0.8974,0.8839,0.7353,0.0052,0.7215,0.9216,0.799,0.9356,0.6352,0.8505
01/03/2018 07:00,0.9044,0.8811,0.7415,0.002,0.7047,0.9339,0.8362,0.9475,0.6036,0.8491
01/03/2018 08:00,0.9028,0.8786,0.7299,0.0001,0.699,0.9427,0.8571,0.9509,0.5564,0.8463
01/03/2018 09:00,0.8961,0.8726,0.7031,0.0001,0.7685,0.949,0.8659,0.9483,0.5046,0.8508
01/03/2018 10:00,0.8809,0.8658,0.6665,0.0001,0.7816,0.9496,0.8699,0.9462,0.445,0.8454
01/03/2018 11:00,0.8624,0.8653,0.646,0.0007,0.7618,0.9471,0.8618,0.9444,0.3837,0.8347
01/03/2018 12:00,0.8511,0.8743,0.6413,0.0079,0.7984,0.9449,0.851,0.9382,0.3376,0.8372
01/03/2018 13:00,0.8457,0.888,0.6492,0.0224,0.8132,0.9453,0.8497,0.9348,0.3044,0.8458
01/03/2018 14:00,0.8541,0.9007,0.676,0.0381,0.8464,0.9489,0.863,0.9345,0.2929,0.8511
01/03/2018 15:00,0.8763,0.9172,0.7134,0.0402,0.8662,0.9535,0.8808,0.9357,0.307,0.8549
01/03/2018 16:00,0.897,0.9307,0.7424,0.0287,0.9001,0.9596,0.9032,0.9354,0.343,0.8731
01/03/2018 17:00,0.9103,0.9359,0.7551,0.0142,0.921,0.9663,0.9168,0.9369,0.4199,0.8906
01/03/2018 18:00,0.9179,0.9358,0.7552,0.0051,0.9325,0.9713,0.9253,0.939,0.5091,0.8978
01/03/2018 19:00,0.9224,0.9318,0.7433,0.0023,0.9262,0.9728,0.9316,0.9341,0.5923,0.8978
01/03/2018 20:00,0.9197,0.9239,0.7227,0.0009,0.9358,0.9726,0.9333,0.9259,0.6512,0.9025
01/03/2018 21:00,0.9155,0.9067,0.6949,0.0005,0.9262,0.97,0.9343,0.9217,0.6655,0.8987
01/03/2018 22:00,0.9143,0.8814,0.6578,0.004,0.9182,0.9664,0.9398,0.9228,0.6512,0.873
01/03/2018 23:00,0.9107,0.8537,0.6209,0.0123,0.9287,0.9628,0.9525,0.9194,0.6244,0.8513
02/03/2018 00:00,0.9107,0.8269,0.5943,0.0223,0.8588,0.9607,0.9611,0.91,0.5867,0.8318
02/03/2018 01:00,0.9063,0.8097,0.5728,0.0255,0.7478,0.961,0.9646,0.9008,0.5254,0.8202
02/03/2018 02:00,0.9084,0.8031,0.5572,0.0237,0.6607,0.9632,0.9667,0.8969,0.4599,0.8239
02/03/2018 03:00,0.9139,0.8021,0.5506,0.0196,0.8821,0.9666,0.9658,0.9019,0.4111,0.8216
02/03/2018 04:00,0.9187,0.8123,0.5458,0.0138,0.9837,0.9697,0.9631,0.9084,0.3952,0.812
02/03/2018 05:00,0.9281,0.8213,0.5464,0.0093,0.9908,0.972,0.9609,0.9141,0.4082,0.8013
02/03/2018 06:00,0.9341,0.8245,0.5439,0.0119,0.9904,0.9736,0.959,0.9153,0.4141,0.789
02/03/2018 07:00,0.9318,0.8198,0.5487,0.012,0.9866,0.9737,0.9592,0.9146,0.3737,0.7844
02/03/2018 08:00,0.9173,0.8103,0.5516,0.0076,0.9812,0.9714,0.9588,0.9127,0.3122,0.7806
02/03/2018 09:00,0.88,0.7964,0.5494,0.0064,0.9766,0.9644,0.9525,0.9032,0.2447,0.7743
02/03/2018 10:00,0.8331,0.7789,0.5408,0.0059,0.9766,0.9537,0.9376,0.8919,0.1876,0.7582
02/03/2018 11:00,0.7874,0.7498,0.5271,0.0067,0.9808,0.9414,0.9102,0.877,0.1428,0.7291
02/03/2018 12:00,0.7409,0.7183,0.5229,0.0114,0.9764,0.9279,0.8704,0.8561,0.1024,0.7115
02/03/2018 13:00,0.7001,0.7,0.5272,0.0239,0.9578,0.9116,0.8197,0.8299,0.082,0.7041
02/03/2018 14:00,0.6623,0.6992,0.5285,0.0518,0.9266,0.8937,0.765,0.8143,0.085,0.6958
02/03/2018 15:00,0.6457,0.7129,0.5311,0.0934,0.8996,0.8786,0.7348,0.8099,0.1107,0.6988
02/03/2018 16:00,0.642,0.734,0.5475,0.128,0.8847,0.8686,0.7348,0.7977,0.1477,0.7134
02/03/2018 17:00,0.6521,0.7559,0.5708,0.1504,0.8491,0.8642,0.7607,0.7842,0.1905,0.6949
02/03/2018 18:00,0.6567,0.7668,0.5965,0.144,0.843,0.8581,0.7975,0.7604,0.2493,0.684
02/03/2018 19:00,0.6252,0.7656,0.6103,0.1266,0.7666,0.8447,0.8315,0.7472,0.3228,0.6649
02/03/2018 20:00,0.5598,0.7454,0.5982,0.1168,0.5775,0.8153,0.8382,0.7351,0.4024,0.6255
02/03/2018 21:00,0.4702,0.7058,0.5718,0.1034,0.5135,0.7755,0.8295,0.7194,0.4748,0.5749
02/03/2018 22:00,0.3677,0.6548,0.5347,0.1028,0.6182,0.7312,0.8118,0.6982,0.5165,0.5248
02/03/2018 23:00,0.2848,0.6081,0.4914,0.1015,0.673,0.6865,0.78,0.6673,0.5299,0.4784
03/03/2018 00:00,0.2263,0.5783,0.4449,0.1036,0.6196,0.6534,0.7484,0.6293,0.5358,0.4187
03/03/2018 01:00,0.2059,0.5647,0.3998,0.1109,0.525,0.6279,0.7245,0.5881,0.5314,0.3536
03/03/2018 02:00,0.2102,0.5647,0.3639,0.1199,0.4493,0.6076,0.7139,0.5561,0.5091,0.2997
03/03/2018 03:00,0.2273,0.5814,0.3416,0.1259,0.4537,0.6053,0.7158,0.5403,0.4808,0.2733
03/03/2018 04:00,0.2381,0.6106,0.333,0.1312,0.4215,0.6077,0.7338,0.5474,0.4822,0.253
03/03/2018 05:00,0.2346,0.6448,0.3365,0.1385,0.6456,0.5986,0.7598,0.5595,0.4942,0.2486
03/03/2018 06:00,0.2212,0.6844,0.3519,0.1332,0.8904,0.5783,0.7816,0.5539,0.5016,0.2494
03/03/2018 07:00,0.2072,0.7168,0.3668,0.0998,0.9315,0.555,0.7905,0.5237,0.521,0.2299
03/03/2018 08:00,0.1809,0.7303,0.3853,0.0784,0.902,0.525,0.78,0.4879,0.5432,0.2437
03/03/2018 09:00,0.1682,0.7233,0.4034,0.0753,0.8831,0.4941,0.759,0.4602,0.568,0.2791
03/03/2018 10:00,0.1544,0.7055,0.4095,0.0731,0.9332,0.4675,0.7329,0.4236,0.5723,0.3132
03/03/2018 11:00,0.1468,0.691,0.3979,0.0724,0.9358,0.4496,0.7001,0.3655,0.552,0.3442
03/03/2018 12:00,0.155,0.6832,0.3803,0.0825,0.9581,0.4381,0.6573,0.3201,0.5314,0.3746
03/03/2018 13:00,0.1767,0.6804,0.3693,0.1005,0.9564,0.4422,0.6114,0.3029,0.524,0.4
03/03/2018 14:00,0.2106,0.6806,0.3613,0.1333,0.9429,0.461,0.575,0.3082,0.5046,0.4144
03/03/2018 15:00,0.2737,0.6785,0.3625,0.1735,0.906,0.4775,0.5557,0.3293,0.4987,0.4185
03/03/2018 16:00,0.3593,0.6786,0.3794,0.1933,0.8556,0.4937,0.5496,0.3745,0.5121,0.4249
03/03/2018 17:00,0.417,0.6871,0.4032,0.2034,0.8249,0.5272,0.5892,0.4309,0.5343,0.4331
03/03/2018 18:00,0.4366,0.6953,0.4225,0.1906,0.7861,0.5488,0.6308,0.4541,0.5593,0.443
03/03/2018 19:00,0.4199,0.6942,0.4359,0.1652,0.7852,0.5613,0.6573,0.4486,0.5881,0.4473
03/03/2018 20:00,0.3823,0.6817,0.443,0.1387,0.7816,0.5502,0.6551,0.4084,0.6106,0.4324
03/03/2018 21:00,0.3242,0.6619,0.445,0.1339,0.7723,0.5345,0.6474,0.3485,0.6078,0.4003
03/03/2018 22:00,0.2945,0.6465,0.4428,0.1196,0.7301,0.519,0.6319,0.3125,0.6106,0.3689
03/03/2018 23:00,0.2626,0.6339,0.4311,0.1208,0.6619,0.4974,0.5892,0.2889,0.6216,0.3326
04/03/2018 00:00,0.2256,0.6175,0.4168,0.1254,0.6314,0.4737,0.514,0.2799,0.6312,0.291
04/03/2018 01:00,0.1945,0.5941,0.4044,0.1351,0.6392,0.4696,0.443,0.2648,0.6339,0.2491
04/03/2018 02:00,0.1721,0.5683,0.4021,0.1439,0.5926,0.4556,0.3738,0.2563,0.6419,0.2233
04/03/2018 03:00,0.1649,0.5441,0.4126,0.1382,0.4859,0.4427,0.3436,0.2638,0.6366,0.2264
04/03/2018 04:00,0.1552,0.5221,0.4307,0.1461,0.3444,0.4364,0.3544,0.274,0.6285,0.2536
04/03/2018 05:00,0.144,0.5009,0.449,0.1468,0.3252,0.422,0.3897,0.2786,0.6285,0.2941
04/03/2018 06:00,0.146,0.4833,0.4706,0.1359,0.4114,0.4043,0.4033,0.2828,0.6393,0.3386
04/03/2018 07:00,0.148,0.4646,0.4876,0.1113,0.3911,0.3854,0.4033,0.2562,0.6499,0.3804
04/03/2018 08:00,0.1566,0.4367,0.5081,0.0909,0.4172,0.3706,0.3971,0.2181,0.6406,0.4185
04/03/2018 09:00,0.1371,0.3981,0.5023,0.0743,0.5422,0.3577,0.3677,0.1922,0.6325,0.4391
04/03/2018 10:00,0.1242,0.3729,0.4871,0.0767,0.8124,0.3368,0.3448,0.1798,0.6271,0.4465
04/03/2018 11:00,0.1291,0.3591,0.4724,0.0712,0.9069,0.3149,0.3496,0.1766,0.6078,0.4535
04/03/2018 12:00,0.156,0.3515,0.459,0.079,0.91,0.3228,0.3153,0.19,0.5923,0.4605
04/03/2018 13:00,0.2156,0.3485,0.4532,0.1001,0.8944,0.3306,0.2533,0.2098,0.5881,0.4707
04/03/2018 14:00,0.2772,0.3419,0.4592,0.1583,0.8619,0.3328,0.1766,0.259,0.5938,0.4832
04/03/2018 15:00,0.326,0.3516,0.4766,0.2313,0.7843,0.3543,0.1671,0.3627,0.6036,0.4924
04/03/2018 16:00,0.3994,0.3931,0.5244,0.2678,0.6102,0.3625,0.203,0.4613,0.6459,0.4973
04/03/2018 17:00,0.4591,0.4452,0.5626,0.2649,0.6392,0.3568,0.2214,0.5233,0.7085,0.5091
04/03/2018 18:00,0.4328,0.4787,0.5819,0.2328,0.6557,0.3106,0.2214,0.5245,0.7519,0.522
04/03/2018 19:00,0.3657,0.4932,0.5834,0.217,0.5761,0.2598,0.1747,0.499,0.7742,0.5274
04/03/2018 20:00,0.4481,0.4958,0.5805,0.1822,0.4712,0.2473,0.1077,0.4711,0.7875,0.531
04/03/2018 21:00,0.5296,0.5037,0.5847,0.1663,0.4128,0.2367,0.0632,0.446,0.7866,0.5337
04/03/2018 22:00,0.479,0.5173,0.5797,0.1452,0.4376,0.2099,0.0444,0.4408,0.7762,0.5378
04/03/2018 23:00,0.4707,0.5266,0.5791,0.1237,0.4932,0.2199,0.0384,0.5646,0.7693,0.5442
05/03/2018 00:00,0.5152,0.5445,0.5784,0.1114,0.5479,0.2586,0.0418,0.6286,0.7742,0.5488
05/03/2018 01:00,0.583,0.5368,0.6036,0.1136,0.5816,0.2867,0.0439,0.6713,0.7829,0.5547
05/03/2018 02:00,0.6077,0.5264,0.6325,0.1198,0.538,0.295,0.0514,0.7274,0.7602,0.5637
05/03/2018 03:00,0.5643,0.515,0.6631,0.1332,0.4654,0.2905,0.0683,0.703,0.728,0.5929
05/03/2018 04:00,0.4818,0.529,0.6764,0.1409,0.3768,0.2774,0.0702,0.6674,0.7073,0.6277
05/03/2018 05:00,0.4446,0.5329,0.6834,0.1426,0.3238,0.2681,0.0607,0.6094,0.705,0.6798
05/03/2018 06:00,0.3972,0.5419,0.6732,0.1357,0.35,0.2619,0.046,0.5873,0.7519,0.7279
05/03/2018 07:00,0.3112,0.5669,0.6298,0.1203,0.4405,0.2541,0.0333,0.5115,0.7402,0.7686
05/03/2018 08:00,0.2375,0.5958,0.5729,0.1182,0.5733,0.2355,0.029,0.4111,0.7109,0.8101
05/03/2018 09:00,0.192,0.6295,0.5278,0.1214,0.7059,0.2082,0.0221,0.3438,0.7132,0.8226
05/03/2018 10:00,0.1781,0.631,0.4987,0.1207,0.7468,0.1849,0.0185,0.2744,0.6693,0.8116
05/03/2018 11:00,0.169,0.6068,0.4975,0.119,0.8402,0.1771,0.0158,0.2278,0.6008,0.7678
05/03/2018 12:00,0.1715,0.5652,0.4994,0.127,0.9051,0.1779,0.0054,0.1773,0.5106,0.7153
05/03/2018 13:00,0.1842,0.5137,0.5002,0.1384,0.928,0.1894,0.0003,0.1325,0.4243,0.6713
05/03/2018 14:00,0.195,0.4379,0.5077,0.1418,0.9458,0.2199,0.0,0.1025,0.3681,0.6299
05/03/2018 15:00,0.1903,0.357,0.5199,0.183,0.9146,0.2504,0.0,0.085,0.3458,0.6208
05/03/2018 16:00,0.19,0.2618,0.5143,0.2431,0.7333,0.2957,0.0,0.0796,0.3389,0.6292
05/03/2018 17:00,0.2321,0.1716,0.487,0.2739,0.6956,0.3651,0.0,0.108,0.343,0.6379
05/03/2018 18:00,0.3126,0.1094,0.4286,0.2813,0.7115,0.4203,0.0,0.1846,0.3389,0.6216
05/03/2018 19:00,0.3813,0.0709,0.37,0.2793,0.6456,0.44,0.0,0.289,0.3335,0.6078
05/03/2018 20:00,0.4252,0.0507,0.321,0.272,0.5789,0.4551,0.0055,0.3666,0.3322,0.5458
05/03/2018 21:00,0.4392,0.0453,0.2573,0.2747,0.5494,0.4744,0.0247,0.3997,0.3044,0.4449
05/03/2018 22:00,0.4111,0.0477,0.2018,0.2843,0.4975,0.4579,0.0465,0.4032,0.2779,0.3738
05/03/2018 23:00,0.3541,0.0539,0.1545,0.2929,0.4859,0.4349,0.0626,0.3785,0.2458,0.3034
06/03/2018 00:00,0.2941,0.0648,0.1072,0.294,0.4493,0.3996,0.0695,0.3495,0.2367,0.255
06/03/2018 01:00,0.2361,0.0742,0.0737,0.2971,0.3998,0.3561,0.0601,0.3229,0.2312,0.1916
06/03/2018 02:00,0.1818,0.084,0.0496,0.2938,0.3612,0.306,0.0423,0.3053,0.2235,0.1352
06/03/2018 03:00,0.1396,0.1042,0.0353,0.2972,0.3556,0.2588,0.0262,0.2817,0.2118,0.1075
06/03/2018 04:00,0.1233,0.1264,0.0305,0.2907,0.3711,0.2295,0.0158,0.2551,0.1856,0.1129
06/03/2018 05:00,0.1205,0.1463,0.0357,0.2794,0.3897,0.2182,0.0103,0.2078,0.1678,0.1312
06/03/2018 06:00,0.1253,0.164,0.0473,0.3039,0.4099,0.2079,0.0066,0.1683,0.1724,0.1275
06/03/2018 07:00,0.1439,0.1779,0.062,0.3239,0.3811,0.2019,0.0047,0.1315,0.1752,0.1254
06/03/2018 08:00,0.1331,0.1841,0.0761,0.3235,0.2726,0.1978,0.0031,0.1021,0.1486,0.1267
06/03/2018 09:00,0.1174,0.1834,0.0879,0.3171,0.3197,0.1904,0.0016,0.0878,0.1179,0.1293
06/03/2018 10:00,0.1035,0.1926,0.1065,0.3092,0.4961,0.1863,0.0009,0.0827,0.1024,0.1285
06/03/2018 11:00,0.093,0.2116,0.1219,0.3027,0.6619,0.1928,0.0011,0.0782,0.0832,0.1478
06/03/2018 12:00,0.0888,0.2262,0.1396,0.3033,0.7093,0.1979,0.0023,0.0801,0.0649,0.2044
06/03/2018 13:00,0.0836,0.2327,0.1711,0.3162,0.6754,0.1884,0.0046,0.0771,0.056,0.2919
06/03/2018 14:00,0.0708,0.2278,0.211,0.3428,0.5649,0.1725,0.0069,0.0622,0.056,0.3526
06/03/2018 15:00,0.0514,0.2309,0.2717,0.4204,0.4712,0.1491,0.007,0.0483,0.079,0.4364
06/03/2018 16:00,0.0271,0.2394,0.3448,0.4747,0.423,0.1329,0.0067,0.04,0.1379,0.5447
06/03/2018 17:00,0.0103,0.2449,0.3971,0.4824,0.5649,0.1275,0.0079,0.0334,0.247,0.6167
06/03/2018 18:00,0.0077,0.2254,0.4144,0.4271,0.6582,0.1221,0.0089,0.0267,0.361,0.632
06/03/2018 19:00,0.0161,0.188,0.4106,0.3839,0.7247,0.1162,0.011,0.0216,0.4495,0.6192
06/03/2018 20:00,0.0389,0.1496,0.3722,0.3387,0.7036,0.1096,0.017,0.0169,0.6036,0.5955
06/03/2018 21:00,0.0705,0.1131,0.3231,0.3233,0.6353,0.1045,0.0329,0.0159,0.6499,0.585
06/03/2018 22:00,0.0983,0.0841,0.2917,0.2937,0.5981,0.1049,0.0614,0.0264,0.6393,0.564
06/03/2018 23:00,0.1154,0.0656,0.2459,0.2948,0.6129,0.1095,0.0902,0.0477,0.6092,0.5342
07/03/2018 00:00,0.1172,0.0557,0.2115,0.2931,0.6248,0.1131,0.1247,0.0684,0.5709,0.5124
07/03/2018 01:00,0.1149,0.0507,0.1998,0.3112,0.6129,0.1153,0.1552,0.0823,0.5636,0.5026
07/03/2018 02:00,0.1119,0.0464,0.1945,0.3339,0.5885,0.1154,0.2111,0.0833,0.5752,0.4718
07/03/2018 03:00,0.1091,0.0437,0.1972,0.324,0.6022,0.1147,0.2479,0.0791,0.5651,0.4795
07/03/2018 04:00,0.1029,0.0437,0.1927,0.3091,0.6443,0.1192,0.2351,0.0766,0.5723,0.5057
07/03/2018 05:00,0.092,0.0468,0.2035,0.3051,0.6644,0.1187,0.1911,0.0762,0.6106,0.5575
07/03/2018 06:00,0.0796,0.0533,0.2093,0.2991,0.6089,0.1177,0.202,0.0778,0.6257,0.6147
07/03/2018 07:00,0.0622,0.0547,0.1997,0.2712,0.5265,0.1236,0.2245,0.0768,0.6486,0.6693
07/03/2018 08:00,0.0424,0.0491,0.1873,0.2283,0.5394,0.1333,0.2122,0.0727,0.6551,0.7005
07/03/2018 09:00,0.0305,0.0422,0.1685,0.2243,0.7236,0.1384,0.1862,0.0658,0.6869,0.6545
07/03/2018 10:00,0.0242,0.0369,0.1451,0.2074,0.7798,0.151,0.2277,0.0668,0.6918,0.5784
07/03/2018 11:00,0.0255,0.0375,0.126,0.1984,0.7992,0.1752,0.2436,0.0665,0.6954,0.58
07/03/2018 12:00,0.039,0.0374,0.1141,0.2003,0.8156,0.2032,0.2287,0.0556,0.6629,0.5919
07/03/2018 13:00,0.0766,0.035,0.1114,0.2081,0.8338,0.2295,0.2173,0.0468,0.6406,0.5423
07/03/2018 14:00,0.1493,0.0319,0.1124,0.2164,0.8464,0.2417,0.2051,0.0434,0.6366,0.4692
07/03/2018 15:00,0.2222,0.0295,0.1118,0.2537,0.7975,0.232,0.1824,0.0427,0.6406,0.4658
07/03/2018 16:00,0.2548,0.0292,0.1121,0.307,0.6235,0.2318,0.1625,0.0481,0.6433,0.5073
07/03/2018 17:00,0.239,0.0314,0.109,0.3144,0.6035,0.2621,0.1824,0.0616,0.6642,0.5233
07/03/2018 18:00,0.2687,0.0347,0.0963,0.296,0.7081,0.3046,0.1853,0.0889,0.6807,0.4834
07/03/2018 19:00,0.3179,0.0383,0.0806,0.2803,0.7204,0.3351,0.1561,0.1346,0.668,0.4256
07/03/2018 20:00,0.3447,0.0388,0.0676,0.254,0.7396,0.3442,0.1181,0.1926,0.6459,0.3544
07/03/2018 21:00,0.3753,0.0387,0.0615,0.2262,0.7704,0.3468,0.0775,0.2251,0.6148,0.2749
07/03/2018 22:00,0.418,0.0383,0.0597,0.1988,0.777,0.3328,0.0418,0.2286,0.5781,0.2152
07/03/2018 23:00,0.4236,0.0365,0.0589,0.1842,0.7742,0.295,0.0274,0.2532,0.5838,0.1567
08/03/2018 00:00,0.3896,0.0345,0.0593,0.1837,0.777,0.2603,0.0346,0.3017,0.605,0.1207
08/03/2018 01:00,0.3816,0.0368,0.0566,0.1876,0.7807,0.2382,0.0626,0.3201,0.6393,0.0969
08/03/2018 02:00,0.3647,0.0519,0.051,0.1999,0.7685,0.2572,0.0992,0.3354,0.6668,0.0816
08/03/2018 03:00,0.3748,0.0765,0.0493,0.2079,0.7608,0.3309,0.1561,0.3195,0.6819,0.0642
08/03/2018 04:00,0.4858,0.1024,0.0508,0.2056,0.7578,0.4081,0.2081,0.2984,0.6893,0.0508
08/03/2018 05:00,0.6205,0.119,0.0491,0.219,0.7568,0.4536,0.2204,0.3099,0.7026,0.0428
08/03/2018 06:00,0.7097,0.1239,0.0444,0.2491,0.7498,0.4684,0.2266,0.3879,0.7224,0.0313
08/03/2018 07:00,0.7835,0.1341,0.0358,0.266,0.6742,0.4643,0.2479,0.485,0.738,0.0462
08/03/2018 08:00,0.8595,0.1507,0.0285,0.2543,0.5733,0.4583,0.2968,0.5891,0.7402,0.0898
08/03/2018 09:00,0.8113,0.1789,0.0306,0.2413,0.6874,0.4929,0.3246,0.7191,0.7336,0.1048
08/03/2018 10:00,0.7399,0.2065,0.0435,0.2387,0.7478,0.5219,0.3153,0.7666,0.7456,0.1052
08/03/2018 11:00,0.7605,0.2566,0.0659,0.233,0.7354,0.546,0.313,0.7899,0.7571,0.1049
08/03/2018 12:00,0.8009,0.3036,0.0825,0.2393,0.6967,0.5763,0.3072,0.778,0.7291,0.1156
08/03/2018 13:00,0.8655,0.334,0.076,0.2534,0.6235,0.6053,0.2957,0.7564,0.699,0.1254
08/03/2018 14:00,0.8366,0.3751,0.0685,0.2752,0.5236,0.6292,0.2479,0.7812,0.6719,0.138
08/03/2018 15:00,0.7891,0.3891,0.0693,0.3377,0.3825,0.6194,0.1833,0.7971,0.6393,0.169
08/03/2018 16:00,0.7547,0.3671,0.0911,0.3917,0.212,0.5712,0.1069,0.7694,0.5809,0.219
08/03/2018 17:00,0.735,0.3437,0.1279,0.4116,0.1359,0.5337,0.091,0.7595,0.5373,0.2252
08/03/2018 18:00,0.7496,0.3292,0.1851,0.4055,0.0869,0.4957,0.0845,0.7859,0.5076,0.2117
08/03/2018 19:00,0.7031,0.336,0.2194,0.3986,0.0882,0.451,0.0775,0.8173,0.4972,0.241
08/03/2018 20:00,0.6333,0.348,0.2176,0.3903,0.1511,0.3972,0.0566,0.8049,0.4763,0.3595
08/03/2018 21:00,0.5221,0.3321,0.1989,0.3526,0.2337,0.3699,0.0298,0.7616,0.4347,0.4919
