AT,BE,CZ,DE,DK,EE,ES,FI,FR,GB,HU,IE,LT,SE,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SI,SK,LV,CH,IT,MK,RS,BG,NL,time,hour,dayofweek,month,GR,HR,LU
0.624148338,0.108494533,0.477995168,0.636344059,0.2,0.509433962,0.1965,0.773634494,0.304197956,0.279144385,0.727573124,0.531586798,0.808695652,0.611748414,0.652063441,0.502572759,0.082518929,0.246210252,0.138140294,0.857762894,0.009827,0.282621247,0.722463719,0.368783827,0.520849128,0.125217202,0.370202622,0.200463592,0.516905738,0.373297003,0.2,28/09/2017 13:00,13,3,9,0.200463592,0.722463719,0.108494533
0.644371352,0.114802355,0.465536027,0.631659481,0.2,0.509433962,0.194,0.814123562,0.294595593,0.25597148,0.721453922,0.527954196,0.756521739,0.612442894,0.653310876,0.500864366,0.083552917,0.243460481,0.140815661,0.855271266,0.010947951,0.290415704,0.737014842,0.367784048,0.521607278,0.125,0.417997616,0.278594837,0.550717213,0.316076294,0.2,28/09/2017 14:00,14,3,9,0.278594837,0.737014842,0.114802355
0.672076338,0.118166526,0.376379743,0.628355079,0.2,0.509433962,0.193,0.858573932,0.309491567,0.281639929,0.717415249,0.537985951,0.834782609,0.611451378,0.652822249,0.500742338,0.08245222,0.24416555,0.13278956,0.855753516,0.006239958,0.32448037,0.811358202,0.433115753,0.521607278,0.125434405,0.483790226,0.265726161,0.567110656,0.286103542,0.2,28/09/2017 15:00,15,3,9,0.265726161,0.811358202,0.118166526
0.664955813,0.118587048,0.364299588,0.62428866,0.2,0.509433962,0.192,0.892283081,0.337560015,0.342959002,0.71411088,0.535484026,0.617391304,0.611995247,0.652339371,0.499542395,0.082185384,0.254389057,0.141663948,0.866282652,0.006576243,0.362297921,0.840160324,0.451794315,0.520849128,0.125434405,0.525029797,0.371253297,0.56557377,0.291553134,0.2,28/09/2017 16:00,16,3,9,0.371253297,0.840160324,0.118587048
0.65476298,0.117115223,0.367805202,0.622762881,0.2,0.509433962,0.207,0.906871334,0.371660716,0.515864528,0.710806511,0.53950154,0.895652174,0.611769332,0.653040694,0.499461043,0.081818485,0.243107946,0.141598695,0.890502344,0.009341255,0.357678984,0.855137427,0.455428126,0.635329795,0.125543006,0.632657926,0.441451523,0.585040984,0.250681199,0.2,28/09/2017 17:00,17,3,9,0.441451523,0.855137427,0.117115223
0.641461696,0.114171573,0.397887157,0.62376292,0.2,0.528301887,0.215,0.795040756,0.368583036,0.585026738,0.709949823,0.549894149,0.895652174,0.610058236,0.652442845,0.497345889,0.080450952,0.241838821,0.13233279,0.890288011,0.011545791,0.372979215,0.852726762,0.456620171,0.472327521,0.126911381,0.632896305,0.394592758,0.59579918,0.245231608,0.2,28/09/2017 18:00,18,3,9,0.394592758,0.852726762,0.114171573
0.642997849,0.113961312,0.467288834,0.626518913,0.2,0.528301887,0.221,0.740725223,0.331897082,0.56684492,0.709705054,0.531514627,0.808695652,0.611346788,0.653448841,0.497711973,0.080050699,0.242261863,0.140228385,0.891252512,0.088106714,0.365762125,0.744363013,0.468886689,0.349507202,0.127063423,0.495470799,0.322116537,0.572233607,0.21253406,0.2,28/09/2017 19:00,19,3,9,0.322116537,0.744363013,0.113961312
0.630238736,0.115643398,0.469704865,0.628272251,0.2,0.528301887,0.1955,0.675020949,0.3049366,0.325846702,0.706278301,0.534112779,0.234782609,0.612865438,0.655046937,0.500498281,0.079316901,0.241204259,0.139249592,0.790381782,0.071815566,0.336605081,0.676351279,0.460109783,0.243366187,0.128258036,0.340286055,0.349912077,0.545594262,0.182561308,0.2,28/09/2017 20:00,20,3,9,0.349912077,0.676351279,0.115643398
0.632497786,0.117115223,0.470415463,0.629458,0.2,0.528301887,0.1915,0.622228994,0.286101194,0.250623886,0.703585852,0.534858545,0.347826087,0.611217096,0.653776508,0.498505156,0.078983356,0.237608404,0.138336052,0.74261219,0.004633262,0.257794457,0.610091876,0.401632331,0.184230478,0.127606429,0.303814064,0.220206219,0.573770492,0.19346049,0.2,28/09/2017 21:00,21,3,9,0.220206219,0.610091876,0.117115223
0.602334954,0.117535744,0.4784689,0.626506707,0.2,0.528301887,0.186,0.556829436,0.270835898,0.2057041,0.686329703,0.534401463,0.452173913,0.610702512,0.651482838,0.495678171,0.082785764,0.257773391,0.139314845,0.744755526,0.003736502,0.243648961,0.518438199,0.41204349,0.053828658,0.126151173,0.229558999,0.05667013,0.510245902,0.220708447,0.2,28/09/2017 22:00,22,3,9,0.05667013,0.518438199,0.117535744
0.597997578,0.117115223,0.445402435,0.622317353,0.2,0.528301887,0.18,0.524681953,0.245229595,0.203921569,0.662954351,0.544673788,0.452173913,0.612179326,0.653339618,0.496145946,0.082585638,0.258196432,0.139771615,0.741674481,0.003437582,0.231812933,0.462276481,0.389298521,0.0,0.125,0.21466031,0.0,0.486680328,0.223433243,0.2,28/09/2017 23:00,23,3,9,0.0,0.462276481,0.117115223
0.594437316,0.121530698,0.444502345,0.622052304,0.2,0.528301887,0.1785,0.520454026,0.253600886,0.191800357,0.649492106,0.53846709,0.234782609,0.612375956,0.654098427,0.496145946,0.081685067,0.254953113,0.138988581,0.737012726,0.003736502,0.231812933,0.375792663,0.377704931,0.0,0.124413553,0.202264601,0.0,0.393954918,0.220708447,0.2,29/09/2017 00:00,0,4,9,0.0,0.375792663,0.121530698
0.590407171,0.124684609,0.477474063,0.616964048,0.2,0.528301887,0.179,0.548068866,0.254831959,0.181461676,0.66809448,0.538178406,0.234782609,0.61400338,0.655995447,0.496756086,0.080984624,0.258125925,0.139314845,0.743817816,0.004296977,0.213337182,0.378881025,0.370821837,0.0,0.123370982,0.199404052,0.0,0.347848361,0.198910082,0.2,29/09/2017 01:00,1,4,9,0.0,0.378881025,0.124684609
0.584551714,0.124264087,0.4784689,0.615044182,0.2,0.528301887,0.1795,0.606764683,0.247568632,0.181105169,0.667972096,0.539766166,0.234782609,0.612564218,0.652615301,0.497793325,0.086187919,0.257209335,0.142577488,0.743067649,0.004558532,0.229214781,0.400267206,0.371177528,0.00075815,0.123370982,0.193802145,0.0,0.34067623,0.188010899,0.2,29/09/2017 02:00,2,4,9,0.0,0.400267206,0.124264087
0.579328791,0.124264087,0.4784689,0.615712038,0.2,0.528301887,0.1825,0.663365582,0.252246707,0.180748663,0.671766002,0.54140204,0.339130435,0.608953763,0.649867496,0.494620594,0.081284814,0.255164634,0.139119086,0.738245144,0.004595897,0.245381062,0.607400451,0.38416504,0.125094769,0.122610773,0.194636472,0.0,0.432377049,0.21253406,0.2,29/09/2017 03:00,3,4,9,0.0,0.607400451,0.124264087
0.611136212,0.124053827,0.476431854,0.616113099,0.2,0.528301887,0.191,0.803077626,0.29028684,0.191087344,0.663933423,0.541498268,0.286956522,0.61471041,0.648786769,0.521283736,0.087388679,0.25664528,0.142316476,0.737843269,0.003960692,0.316108545,0.664288273,0.388587139,0.350265353,0.122502172,0.293206198,0.0,0.501536885,0.231607629,0.2,29/09/2017 04:00,4,4,9,0.0,0.664288273,0.124053827
0.647985831,0.12510513,0.470368089,0.616218596,0.2,0.528301887,0.2065,0.873314543,0.350486274,0.218181818,0.740912985,0.537985951,0.234782609,0.612309018,0.647763528,0.518477089,0.082585638,0.254177536,0.137161501,0.738513061,0.003960692,0.331120092,0.770134862,0.39708526,0.457922669,0.122719374,0.428843862,0.129166334,0.513831967,0.277929155,0.2,29/09/2017 05:00,5,4,9,0.129166334,0.770134862,0.12510513
0.65611841,0.132674516,0.398218769,0.617364238,0.2,0.528301887,0.2245,0.893197227,0.372768682,0.370766488,0.711296047,0.537745381,0.808695652,0.613137373,0.648993717,0.518822836,0.082252093,0.252908411,0.136835237,0.809939719,0.006426783,0.32534642,0.809886631,0.4373552,0.500379075,0.122936577,0.512991657,0.18447766,0.515881148,0.316076294,0.2,29/09/2017 06:00,6,4,9,0.18447766,0.809886631,0.132674516
0.653985867,0.161480235,0.397697665,0.614541983,0.2,0.528301887,0.236,0.895444504,0.373138003,0.550089127,0.69624281,0.530167436,0.67826087,0.613651957,0.65020666,0.516260245,0.083019246,0.253472467,0.137292007,0.879115874,0.051115346,0.315819861,0.794667493,0.454735972,0.538286581,0.124304952,0.527294398,0.257313564,0.46772541,0.348773842,0.2,29/09/2017 07:00,7,4,9,0.257313564,0.794667493,0.161480235
0.648094266,0.146551724,0.406082714,0.613798275,0.2,0.528301887,0.229,0.891711739,0.371537609,0.520142602,0.699057643,0.514578522,0.808695652,0.619998494,0.651045948,0.544753808,0.082552283,0.252696891,0.136965742,0.89628935,0.073160707,0.322748268,0.751904813,0.449160282,0.516300227,0.125,0.511918951,0.257713212,0.443647541,0.348773842,0.2,29/09/2017 08:00,8,4,9,0.257713212,0.751904813,0.146551724
0.616395279,0.145920942,0.423895021,0.614063324,0.2,0.528301887,0.2145,0.870000762,0.361319709,0.464884135,0.689634072,0.488404542,0.243478261,0.613777465,0.643526849,0.542353922,0.082652346,0.256151731,0.12959217,0.896985934,0.093337817,0.307448037,0.595453621,0.454332215,0.555724033,0.125217202,0.429797378,0.25819279,0.453381148,0.337874659,0.2,29/09/2017 09:00,9,4,9,0.25819279,0.595453621,0.145920942
0.587352936,0.137720774,0.40603534,0.615120035,0.2,0.528301887,0.2125,0.853127143,0.344084698,0.443493761,0.673356994,0.484747883,0.234782609,0.619023713,0.650068695,0.543614879,0.08215203,0.255517168,0.134681892,0.895324849,0.08933976,0.278290993,0.616423503,0.413552772,0.604245641,0.125543006,0.341239571,0.257893054,0.433913934,0.356948229,0.2,29/09/2017 10:00,10,4,9,0.257893054,0.616423503,0.137720774
0.579057705,0.123633305,0.398550381,0.613144369,0.4,0.528301887,0.213,0.84250019,0.325495507,0.348306595,0.670664545,0.491916859,0.234782609,0.618467293,0.650143426,0.54166243,0.083519562,0.256081224,0.12822186,0.898700603,0.08821881,0.268475751,0.624110523,0.380463936,0.621683093,0.126259774,0.271632896,0.201402766,0.423155738,0.367847411,0.4,29/09/2017 11:00,11,4,9,0.201402766,0.624110523,0.123633305
0.58270833,0.12489487,0.395186887,0.609383978,0.4,0.528301887,0.209,0.750895102,0.29828881,0.299108734,0.665034879,0.491291378,0.6,0.602364577,0.628195474,0.53981167,0.084353424,0.255376155,0.131158238,0.900174146,0.053469342,0.277136259,0.603121279,0.376003384,0.510993177,0.125825369,0.269964243,0.161577812,0.4375,0.365122616,0.4,29/09/2017 12:00,12,4,9,0.161577812,0.603121279,0.12489487
0.588455352,0.131623213,0.437254252,0.607561761,0.4,0.528301887,0.192,0.787765674,0.273667364,0.242424242,0.664790111,0.603877983,0.234782609,0.614622555,0.643584334,0.542557302,0.088022414,0.256222238,0.130897227,0.89312793,0.020999141,0.285796767,0.587001772,0.358584159,0.538286581,0.125434405,0.314421931,0.162077372,0.433913934,0.326975477,0.4,29/09/2017 13:00,13,4,9,0.162077372,0.587001772,0.131623213
0.61632299,0.133936081,0.405040504,0.609072719,0.4,0.528301887,0.1865,0.819760798,0.268250646,0.237789661,0.65022641,0.513592186,0.234782609,0.622215807,0.653724771,0.543960626,0.087321971,0.255799196,0.131484502,0.839410583,0.007697194,0.324191686,0.701377661,0.359468579,0.470811221,0.125434405,0.411799762,0.168891376,0.56352459,0.277929155,0.4,29/09/2017 14:00,14,4,9,0.168891376,0.701377661,0.133936081
0.662154591,0.134146341,0.388412525,0.605616611,0.4,0.528301887,0.182,0.792869658,0.28585498,0.242067736,0.652306939,0.490738068,0.234782609,0.622014994,0.651959967,0.544509752,0.089556719,0.256504266,0.141598695,0.837910248,0.008332399,0.338625866,0.706092496,0.38292493,0.539044731,0.125217202,0.47306317,0.171948685,0.55942623,0.242506812,0.4,29/09/2017 15:00,15,4,9,0.171948685,0.706092496,0.134146341
0.670251026,0.133095038,0.387938794,0.605037687,0.4,0.528301887,0.179,0.805134456,0.300381632,0.269518717,0.63235834,0.490858353,0.286956522,0.619743294,0.650195163,0.542862373,0.086955072,0.255728689,0.137292007,0.84980576,0.008444494,0.341512702,0.784579489,0.4210415,0.551933283,0.124847958,0.569964243,0.290884022,0.587090164,0.267029973,0.4,29/09/2017 16:00,16,4,9,0.290884022,0.784579489,0.133095038
0.643648456,0.130992431,0.408261879,0.601416795,0.4,0.528301887,0.1865,0.872057591,0.339899052,0.31087344,0.640680455,0.491098922,0.869565217,0.622629985,0.65293722,0.546441864,0.08828925,0.256504266,0.136378467,0.920776959,0.05048014,0.332852194,0.791317733,0.431260394,0.517058378,0.125,0.673778308,0.368595636,0.603995902,0.27520436,0.4,29/09/2017 17:00,17,4,9,0.368595636,0.791317733,0.130992431
0.645003886,0.131412952,0.391870766,0.600945983,0.4,0.528301887,0.2155,0.692656357,0.336328943,0.343672014,0.640680455,0.493697075,0.234782609,0.614572351,0.647332387,0.52842238,0.086955072,0.255799196,0.135399674,0.907916946,0.131973247,0.334872979,0.762351028,0.435471002,0.426080364,0.124674196,0.632777116,0.330389257,0.56454918,0.253405995,0.4,29/09/2017 18:00,18,4,9,0.330389257,0.762351028,0.131412952
0.631196573,0.131412952,0.422331707,0.601097689,0.4,0.528301887,0.211,0.556753257,0.300874061,0.432085561,0.641904296,0.488789453,0.234782609,0.615053467,0.647907241,0.528544408,0.086888363,0.255869703,0.136052202,0.837722706,0.1579793,0.357101617,0.748835813,0.44508426,0.426080364,0.124196351,0.481883194,0.244404924,0.539446721,0.177111717,0.4,29/09/2017 19:00,19,4,9,0.244404924,0.748835813,0.131412952
0.593931289,0.126366695,0.414420389,0.600966036,0.4,0.528301887,0.195,0.505218252,0.29250277,0.289839572,0.641537144,0.484026174,0.234782609,0.614400823,0.647188673,0.528137648,0.086754945,0.254741592,0.136639478,0.759356999,0.100100886,0.2852194,0.62569827,0.421849014,0.361637604,0.123805387,0.372705602,0.214411318,0.524077869,0.177111717,0.4,29/09/2017 20:00,20,4,9,0.214411318,0.62569827,0.126366695
0.582292664,0.111648444,0.430811502,0.600444656,0.4,0.528301887,0.1835,0.482859755,0.295826665,0.218181818,0.637008934,0.490184758,0.234782609,0.617182924,0.650241152,0.53027314,0.08492045,0.254741592,0.142120718,0.747488279,0.039644285,0.308891455,0.582916227,0.406611999,0.189537528,0.124022589,0.301907032,0.206857965,0.493852459,0.16893733,0.4,29/09/2017 21:00,21,4,9,0.206857965,0.582916227,0.111648444
0.561057597,0.111227923,0.489980577,0.603223317,0.4,0.528301887,0.184,0.49462939,0.282161763,0.211051693,0.640925223,0.487586605,0.234782609,0.624094248,0.663692752,0.530496858,0.081818485,0.230698724,0.124828711,0.741540522,0.199118186,0.287528868,0.466875139,0.389904156,0.0030326,0.123805387,0.240643623,0.064183519,0.44057377,0.158038147,0.4,29/09/2017 22:00,22,4,9,0.064183519,0.466875139,0.111227923
0.557786493,0.11627418,0.491543891,0.602232869,0.4,0.528301887,0.1795,0.506246667,0.254216423,0.209982175,0.633337413,0.485974788,0.234782609,0.624884951,0.663037417,0.531045984,0.085754311,0.233448495,0.132593801,0.740468855,0.147143444,0.272517321,0.310559487,0.363275429,0.0,0.123870547,0.22443385,0.0,0.253586066,0.147138965,0.4,29/09/2017 23:00,23,4,9,0.0,0.310559487,0.11627418
0.557605769,0.12804878,0.491638638,0.600342646,0.4,0.528301887,0.1795,0.489753942,0.2316878,0.186809269,0.587198629,0.492037144,0.234782609,0.624541895,0.662853464,0.530822266,0.08552083,0.232108863,0.131745514,0.740495646,0.133841498,0.27165127,0.238607429,0.355834767,0.0,0.123588184,0.199761621,0.0,0.235655738,0.147138965,0.4,30/09/2017 00:00,0,5,9,0.0,0.238607429,0.12804878
0.553123814,0.131623213,0.491686011,0.597248366,0.4,0.528301887,0.1735,0.493677154,0.233534408,0.183244207,0.545465671,0.498580639,0.234782609,0.625085764,0.663071909,0.531127336,0.086554818,0.232602411,0.134290375,0.740790355,0.057878414,0.278579677,0.240727653,0.350883939,0.0,0.122458732,0.19022646,0.0,0.256147541,0.144414169,0.4,30/09/2017 01:00,1,5,9,0.0,0.240727653,0.131623213
0.549870782,0.137931034,0.49182813,0.597400944,0.4,0.528301887,0.18,0.491658414,0.232672658,0.181818182,0.541671766,0.492349885,0.234782609,0.625198721,0.662939692,0.531595111,0.087388679,0.232038356,0.134942904,0.740602813,0.004184882,0.284064665,0.229071265,0.354719629,0.0,0.121589922,0.186531585,0.0,0.325819672,0.152588556,0.4,30/09/2017 02:00,2,5,9,0.0,0.229071265,0.137931034
0.549961144,0.15412111,0.490738548,0.59611493,0.4,0.528301887,0.181,0.514245448,0.232918872,0.197860963,0.554154938,0.493697075,0.234782609,0.625813712,0.663870957,0.531981533,0.0864214,0.232743425,0.133964111,0.740683188,0.004371707,0.282332564,0.309397721,0.351931784,0.0,0.121698523,0.205482718,0.0,0.359118852,0.166212534,0.4,30/09/2017 03:00,3,5,9,0.0,0.309397721,0.15412111
0.556196122,0.198696384,0.469515373,0.594026793,0.4,0.528301887,0.178,0.520987278,0.250523206,0.197504456,0.55966222,0.495814088,0.234782609,0.626252991,0.663623769,0.536659277,0.089156466,0.231333286,0.1245677,0.745880777,0.003624407,0.32448037,0.515679004,0.355911673,0.125094769,0.121372719,0.26829559,0.0,0.342213115,0.201634877,0.4,30/09/2017 04:00,4,5,9,0.0,0.515679004,0.198696384
0.616883234,0.201009251,0.475058032,0.593656246,0.4,0.58490566,0.178,0.555610574,0.267265789,0.387522282,0.676661363,0.491940916,0.234782609,0.624408019,0.660306857,0.535581362,0.08888963,0.232038356,0.136769984,0.745157401,0.003624407,0.325635104,0.646116312,0.382578853,0.210765732,0.121372719,0.318951132,0.0,0.43647541,0.264305177,0.4,30/09/2017 05:00,5,5,9,0.0,0.646116312,0.201009251
0.628847162,0.210891505,0.401771756,0.593109581,0.4,0.603773585,0.1795,0.66355603,0.278345439,0.381818182,0.656467997,0.496656082,0.234782609,0.630239972,0.663405324,0.551017918,0.089823555,0.229218078,0.143817292,0.748720697,0.003587042,0.326789838,0.69752447,0.419695644,0.280515542,0.121589922,0.368891538,0.064882903,0.478995902,0.277929155,0.4,30/09/2017 06:00,6,5,9,0.064882903,0.69752447,0.210891505
0.630058012,0.216568545,0.391965512,0.59092205,0.4,0.603773585,0.2165,0.748419288,0.292748984,0.468092692,0.637988006,0.500288684,0.234782609,0.628888666,0.661692257,0.550143383,0.090123745,0.231121765,0.142642741,0.810073677,0.05018122,0.318995381,0.773349082,0.438576084,0.355572403,0.122393571,0.326340882,0.137538966,0.432377049,0.269754768,0.4,30/09/2017 07:00,7,5,9,0.137538966,0.773349082,0.216568545
0.602443388,0.210681245,0.474679047,0.586159875,0.4,0.603773585,0.2405,0.773139331,0.294472486,0.537611408,0.633337413,0.49651174,0.304347826,0.630177218,0.661916451,0.555329578,0.090624062,0.230628217,0.143034258,0.887180174,0.085715353,0.290127021,0.767879099,0.442123377,0.33358605,0.122176368,0.264839094,0.171549037,0.40317623,0.231607629,0.4,30/09/2017 08:00,8,5,9,0.171549037,0.767879099,0.210681245
0.548424991,0.226030278,0.479558482,0.581812713,0.4,0.603773585,0.2505,0.784413804,0.293487628,0.547950089,0.603353323,0.487009238,0.243478261,0.635540606,0.664784976,0.567817121,0.092191721,0.231333286,0.150342577,0.899263228,0.112879722,0.331120092,0.741778083,0.439239399,0.329795299,0.122784535,0.235637664,0.209175925,0.387807377,0.201634877,0.4,30/09/2017 09:00,9,5,9,0.209175925,0.741778083,0.226030278
0.518713968,0.234650967,0.490880667,0.575267556,0.4,0.603773585,0.2455,0.751237907,0.296072879,0.499821747,0.599804186,0.484290801,0.234782609,0.63831434,0.667239605,0.562854644,0.093625963,0.231333286,0.178858075,0.87858004,0.160669581,0.314953811,0.70849348,0.403737635,0.33206975,0.122827976,0.225744934,0.151546639,0.419057377,0.204359673,0.4,30/09/2017 10:00,10,5,9,0.151546639,0.70849348,0.234650967
0.515569371,0.254835997,0.485053769,0.575132416,0.4,0.603773585,0.2355,0.650681801,0.273913579,0.326559715,0.596132664,0.480658199,0.234782609,0.63852352,0.670378312,0.562427546,0.095293686,0.234153564,0.141990212,0.865398526,0.165003923,0.325057737,0.661141823,0.384414985,0.33206975,0.122827976,0.216805721,0.128966509,0.454918033,0.201634877,0.4,30/09/2017 11:00,11,5,9,0.128966509,0.661141823,0.254835997
0.531798384,0.267661901,0.485101142,0.571664102,0.4,0.603773585,0.231,0.666984079,0.257909639,0.268092692,0.592950679,0.478950154,0.234782609,0.638146995,0.667532781,0.560475096,0.096694573,0.233448495,0.172593801,0.854413932,0.16870306,0.289838337,0.62863173,0.375340069,0.33206975,0.122827976,0.210965435,0.187854688,0.412909836,0.201634877,0.4,30/09/2017 12:00,12,5,9,0.187854688,0.62863173,0.267661901
0.539641805,0.279857023,0.478753138,0.565795519,0.4,0.603773585,0.2025,0.692732536,0.243875415,0.267736185,0.578264594,0.487249808,0.234782609,0.63962381,0.669378065,0.560678476,0.097628498,0.233236974,0.172398042,0.821058272,0.064641483,0.293591224,0.638671327,0.366303606,0.393479909,0.122827976,0.208820024,0.173847015,0.387295082,0.231607629,0.4,30/09/2017 13:00,13,5,9,0.173847015,0.638671327,0.279857023
0.564726294,0.271026072,0.478800512,0.559508438,0.4,0.58490566,0.187,0.73752571,0.251138742,0.268092692,0.563456125,0.485734219,0.426086957,0.636573958,0.664681502,0.559417519,0.098795904,0.232672918,0.180424144,0.747782987,0.032731757,0.290415704,0.609540037,0.357334436,0.438968916,0.122675934,0.216328963,0.164055631,0.403688525,0.226158038,0.4,30/09/2017 14:00,14,5,9,0.164055631,0.609540037,0.271026072
0.603618094,0.250420521,0.394428917,0.553241409,0.4,0.528301887,0.1805,0.817094538,0.260002462,0.385383244,0.573858769,0.486744611,0.234782609,0.638201382,0.666256604,0.560007322,0.101430906,0.233377988,0.180228385,0.743576691,0.008332399,0.309757506,0.725339091,0.37012007,0.425322214,0.123045178,0.252205006,0.188773879,0.438012295,0.228882834,0.4,30/09/2017 15:00,15,5,9,0.188773879,0.725339091,0.250420521
0.62469051,0.212994113,0.365815529,0.553928445,0.4,0.528301887,0.1805,0.880056372,0.285362551,0.486987522,0.575694529,0.487201694,0.234782609,0.637276804,0.664692999,0.560170026,0.10153097,0.239018543,0.177618271,0.775351641,0.051115346,0.333718245,0.766862553,0.42534824,0.457922669,0.122458732,0.377234803,0.263368236,0.568647541,0.217983651,0.4,30/09/2017 16:00,16,5,9,0.263368236,0.766862553,0.212994113
0.613503696,0.197014298,0.361457198,0.552915328,0.4,0.528301887,0.185,0.873809705,0.310107103,0.542959002,0.563456125,0.485637991,0.234782609,0.634779189,0.661571538,0.558359942,0.102698376,0.239723613,0.176965742,0.833168118,0.068153794,0.399249423,0.798172154,0.440604482,0.405610311,0.122827976,0.539332539,0.477419871,0.568135246,0.220708447,0.4,30/09/2017 17:00,17,5,9,0.477419871,0.798172154,0.197014298
0.6007988,0.207106812,0.368563172,0.55298159,0.4,0.528301887,0.1975,0.736268759,0.301612705,0.545098039,0.556969771,0.489102194,0.234782609,0.63021487,0.655460832,0.558339604,0.102531603,0.239018543,0.176182708,0.8238714,0.136606509,0.372690531,0.780765023,0.446901166,0.316906748,0.123045178,0.530989273,0.392074974,0.547131148,0.217983651,0.4,30/09/2017 18:00,18,5,9,0.392074974,0.780765023,0.207106812
0.579708311,0.216568545,0.415794211,0.555544027,0.2,0.528301887,0.207,0.690599528,0.288194017,0.54402852,0.557214539,0.478853926,0.234782609,0.636862627,0.66381922,0.560881856,0.103999199,0.238877529,0.174094617,0.739557937,0.152187722,0.289838337,0.709238946,0.458619728,0.209249431,0.123544744,0.420262217,0.307549357,0.570696721,0.147138965,0.2,30/09/2017 19:00,19,5,9,0.307549357,0.709238946,0.216568545
0.563153995,0.23254836,0.479511109,0.556988722,0.2,0.528301887,0.196,0.690066276,0.301735812,0.393226381,0.5590503,0.48715358,0.234782609,0.63328564,0.659645775,0.559763265,0.105867049,0.227737432,0.175921697,0.704889484,0.06849008,0.262124711,0.641788733,0.441498515,0.016679303,0.123805387,0.287485101,0.253516905,0.555327869,0.133514986,0.2,30/09/2017 20:00,20,5,9,0.253516905,0.641788733,0.23254836
0.550268375,0.25883095,0.474252688,0.55446552,0.4,0.528301887,0.1865,0.476346461,0.300627847,0.309803922,0.56088606,0.48556582,0.234782609,0.632243921,0.660433325,0.556265126,0.106233948,0.228442502,0.160587276,0.702022773,0.050965886,0.246247113,0.502531682,0.427155533,0.0,0.124239791,0.245292014,0.158160818,0.526639344,0.130790191,0.4,30/09/2017 21:00,21,5,9,0.158160818,0.502531682,0.25883095
0.52008747,0.320857864,0.490596428,0.546457359,0.4,0.547169811,0.185,0.443208654,0.292010341,0.32513369,0.550116265,0.479166667,0.234782609,0.638021487,0.664227367,0.561939433,0.093892799,0.226609321,0.215269168,0.653797723,0.077831334,0.232678984,0.344821911,0.378829682,0.0,0.215421373,0.237187128,0.009131964,0.503586066,0.130790191,0.4,30/09/2017 22:00,22,5,9,0.009131964,0.344821911,0.320857864
0.514792258,0.380151388,0.491212279,0.549585642,0.4,0.603773585,0.1825,0.438676011,0.267019574,0.296256684,0.487945172,0.478493072,0.226086957,0.630043342,0.658179895,0.559498871,0.094226343,0.188465064,0.201957586,0.644313463,0.021073871,0.2147806,0.207539863,0.365765263,0.0,0.234144222,0.199046484,0.0,0.364241803,0.130790191,0.4,30/09/2017 23:00,23,5,9,0.0,0.207539863,0.380151388
0.502864475,0.398023549,0.491733384,0.550162822,0.4,0.603773585,0.1835,0.432124629,0.252739136,0.245276292,0.485130339,0.483015781,0.226086957,0.624512609,0.649741028,0.557932844,0.096361029,0.187759994,0.212985318,0.645010047,0.020999141,0.262702079,0.197538992,0.363996424,0.0,0.239465682,0.188676996,0.0,0.378586066,0.133514986,0.4,10/01/2017 00:00,0,1,1,0.0,0.197538992,0.398023549
0.497605407,0.461522288,0.492207115,0.551556949,0.4,0.603773585,0.183,0.432581702,0.235381017,0.24171123,0.480234977,0.477266166,0.226086957,0.623056713,0.646705795,0.560292054,0.097995397,0.18761898,0.214094617,0.644179504,0.004670627,0.270207852,0.187760792,0.34952847,0.0,0.226933102,0.18045292,0.0,0.428790984,0.133514986,0.4,10/01/2017 01:00,1,1,1,0.0,0.187760792,0.461522288
0.498743968,0.451640034,0.492254489,0.553387884,0.4,0.603773585,0.184,0.420202636,0.237596947,0.238502674,0.482682658,0.487081409,0.234782609,0.624249042,0.647642808,0.561024223,0.099863247,0.187054925,0.216574225,0.643804421,0.004184882,0.266166282,0.170769961,0.344452669,0.0,0.24376629,0.177830751,0.0,0.448770492,0.138964578,0.4,10/01/2017 02:00,2,1,1,0.0,0.170769961,0.451640034
0.492996946,0.411480235,0.492207115,0.554632047,0.4,0.603773585,0.1825,0.446331988,0.246214453,0.234937611,0.505935626,0.487923403,0.234782609,0.626215339,0.65016642,0.562529236,0.100230146,0.187125432,0.212985318,0.644152713,0.003661772,0.272806005,0.236758285,0.343875874,0.0,0.242463076,0.179380215,0.0,0.483094262,0.160762943,0.4,10/01/2017 03:00,3,1,1,0.0,0.236758285,0.411480235
0.517033235,0.396551724,0.482400872,0.556952104,0.4,0.603773585,0.18,0.449607679,0.248676597,0.230659537,0.565781422,0.47890204,0.234782609,0.628177452,0.6516323,0.564135939,0.101897869,0.189875203,0.215986949,0.643670462,0.003176027,0.248267898,0.437734169,0.340924603,0.168309325,0.246633362,0.193325387,0.0,0.543032787,0.201634877,0.4,10/01/2017 04:00,4,1,1,0.0,0.437734169,0.396551724
