AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,RS,SE,SI,SK,BA,time,hour,dayofweek,month
5105.8,9009.935,4220.0,6995.84,6066.51,37081.52,2963.9,768.3,22546.0,9097.3,55874.0,26188.16667,5178.39,1478.0,3651.2725,2659.29,19449,1067.6,381.25,593.0,924.0,9963.3325,4516.15,4138.02,2586.35,2155.69,2245.12,13946.2,4887.7,6205.0,4917.0,15400.0,1001.68,2614.0,1394.025,04/01/2015 01:00,1,6,1
4803.6,8724.785,4176.0,6842.28,6039.46,36575.005,2949.49,786.6,21480.0,9118.3,52581.0,23988.83333,4935.51,1434.0,3518.3775,2448.0,18871,1069.27,375.25,599.0,864.0,9759.4175,4488.66,4154.93,2619.97,2160.69,2249.21,13792.85,4560.1,6212.0,4620.0,15423.0,996.09,2626.0,1356.935,04/01/2015 02:00,2,6,1
4797.2,8590.8825,4190.0,6671.34,6002.41,36793.1025,2961.16,786.1,20937.0,9173.9,50650.0,23133.66667,4870.59,1429.0,3502.205,2298.565,18726,1091.75,372.5,608.0,851.0,9714.955,4499.69,4149.77,2594.1,2156.28,2250.84,13817.23,4379.5,6263.0,4541.0,15514.0,990.84,2639.0,1356.835,04/01/2015 03:00,3,6,1
4867.9,8494.5725,4281.0,6533.07,5942.26,36336.0975,2977.69,808.7,21035.0,9362.7,50570.0,21787.66667,4952.56,1483.0,3597.2375,2229.265,19122,1158.14,375.5,643.0,851.0,9864.99,4559.13,4230.21,2660.46,2183.59,2267.91,13964.8,4282.1,6350.0,4467.0,15574.0,1051.83,2654.0,1403.595,04/01/2015 04:00,4,6,1
5034.8,8625.24,4419.0,6594.01,6133.26,35591.605,3115.01,868.9,21476.0,9385.3,51566.0,21246.16667,5042.67,1577.0,3813.495,2173.06,20289,1233.24,320.25,691.0,879.0,10118.815,4700.39,4289.62,2713.01,2207.82,2284.67,14381.15,4273.0,6610.0,4571.0,15970.0,1107.37,2733.0,1470.26,04/01/2015 05:00,5,6,1
5384.6,8762.54,4866.0,6527.96,6336.43,38254.6175,3343.84,907.5,22289.0,9639.5,52564.0,21578.0,5239.72,1622.0,3970.6875,2205.365,21600,1294.86,335.75,742.0,887.0,10770.345,4854.05,4387.91,2787.27,2212.25,2273.38,14469.73,4317.7,6883.0,4782.0,16569.0,1200.77,2788.0,1595.27,04/01/2015 06:00,6,6,1
5513.3,9054.28,5225.0,6393.64,6558.13,41037.3725,3643.23,940.5,22929.0,9725.9,53872.0,22725.5,5805.75,1755.0,4214.3275,2258.16,23049,1388.0,342.75,796.0,950.0,11637.08,5021.0,4535.41,2689.29,2260.46,2348.43,15067.3,4282.9,7065.0,5130.0,17022.0,1315.43,2936.0,1661.27,04/01/2015 07:00,7,6,1
5566.7,9586.65,5493.0,6684.05,7105.16,43898.6575,3897.32,982.8,24754.0,10011.0,56101.0,24801.83333,6441.29,1905.0,4491.655,2307.035,25376,1447.0,351.5,857.0,1071.0,12422.615,5233.68,4571.87,2790.06,2296.53,2440.32,16019.33,4384.1,7125.0,5448.0,17753.0,1416.11,3139.0,1788.04,04/01/2015 08:00,8,6,1
5618.5,9981.2275,5643.0,6829.49,7518.65,46914.8875,4042.52,1010.9,27027.0,10233.0,58463.0,28203.0,6884.88,2002.0,4674.4075,2454.155,26859,1474.0,369.75,891.0,1166.0,13199.925,5479.02,4775.32,2950.44,2369.61,2517.7,16764.95,4855.2,7091.0,5625.0,19255.0,1448.34,3260.0,1823.275,04/01/2015 09:00,9,6,1
5621.3,10433.6875,5696.0,7013.48,7703.44,50252.205,4104.91,1023.4,27933.0,10348.0,60123.0,31941.83333,7079.63,2014.0,4796.4525,2740.645,27740,1481.0,408.25,905.0,1204.0,13474.0975,5464.78,4812.24,2949.44,2398.04,2535.86,17174.65,5268.5,7107.0,5693.0,18139.0,1478.54,3330.0,1797.3,04/01/2015 10:00,10,6,1
5540.5,10619.2075,5616.0,7129.87,7662.01,50784.32,4035.38,1036.7,27648.0,10320.0,62579.0,34326.16667,6897.41,1987.0,4786.725,2987.995,27326,1458.0,409.75,913.0,1212.0,13383.8875,5397.7,4736.7,2898.64,2401.72,2526.13,17300.2,5567.3,6995.0,5617.0,18280.0,1414.54,3245.0,1768.27,04/01/2015 11:00,11,6,1
5454.2,10390.905,5533.0,7165.59,7662.36,48823.8625,3959.05,1040.4,27873.0,10334.0,60885.0,35817.5,6454.93,1880.0,4668.95,3188.945,26018,1444.69,388.25,916.0,1213.0,13589.5425,5328.52,4685.91,2841.16,2417.65,2545.1,17593.1,5748.6,6859.0,5575.0,18252.0,1328.5,3155.0,1744.64,04/01/2015 12:00,12,6,1
5162.0,10139.1275,5574.0,7102.5,7641.94,47517.305,3920.59,1067.8,27769.0,10621.0,58183.0,36326.66667,6574.62,1793.0,4630.315,3297.405,25049,1437.98,386.25,928.0,1200.0,13786.465,5387.44,4762.69,2871.45,2456.31,2558.93,17347.43,5587.9,6878.0,5528.0,18506.0,1282.2,3093.0,1720.095,04/01/2015 13:00,13,6,1
5043.6,10001.2275,5744.0,7048.45,7716.96,47398.005,3974.44,1133.1,26825.0,11028.0,56109.0,35993.16667,6600.45,1774.0,4639.6075,3245.415,24868,1500.01,391.5,988.0,1209.0,13937.995,5620.92,4850.95,2980.19,2509.52,2599.14,17553.35,5384.0,7098.0,5515.0,19054.0,1283.82,3118.0,1735.63,04/01/2015 14:00,14,6,1
5291.6,9949.5075,6236.0,7082.09,7878.83,49465.0675,4452.74,1144.6,26254.0,11135.0,55809.0,36469.16667,6829.643333,1931.0,4987.2825,3190.38,25826,1610.91,396.0,1018.0,1249.0,13947.3,5891.4,5053.24,3020.62,2534.0,2642.82,19026.25,5257.8,7603.0,5899.0,19934.0,1361.86,3283.0,1779.05,04/01/2015 15:00,15,6,1
4946.2,10872.565,6404.0,7474.16,8095.08,53399.955,4939.97,1138.6,26508.0,11111.0,59859.0,38678.16667,7401.63,2209.0,5177.115,3285.355,30053,1515.0,447.5,1017.0,1284.0,15050.81,5931.99,5094.83,3070.42,2524.37,2667.26,19287.33,5255.5,8008.0,6209.0,20031.0,1362.97,3345.0,1871.6,04/01/2015 16:00,16,6,1
4833.2,11354.7625,6283.0,8016.73,8090.63,54108.18,4815.78,1126.2,29232.0,11071.0,65218.0,42116.0,7414.87,2238.0,5139.9775,3741.11,31608,1485.0,477.5,990.0,1284.0,15182.3425,5907.7,5011.19,3009.69,2524.69,2689.11,19294.88,5882.3,8010.0,6228.0,19988.0,1361.05,3351.0,1807.165,04/01/2015 17:00,17,6,1
5034.7,11330.845,6013.0,8060.95,7943.93,52620.9225,4470.47,1096.3,30623.0,10915.0,66941.0,42075.5,7406.55,2256.0,5111.7925,3846.66,32356,1436.0,465.25,963.0,1254.0,15015.38,5889.97,4983.78,3058.71,2497.52,2657.98,19320.15,6810.7,7900.0,6281.0,19536.0,1409.31,3291.0,1817.39,04/01/2015 18:00,18,6,1
5066.9,10944.3575,5718.0,7943.62,7763.43,50242.59,4139.33,1053.6,31605.0,10680.0,65231.0,40269.66667,7167.66,2227.0,4928.2675,3702.82,31312,1359.0,441.5,920.0,1214.0,14560.76,5780.09,4861.97,2997.72,2502.72,2597.93,18646.8,7144.8,7576.0,6169.0,18795.0,1520.34,3253.0,1786.025,04/01/2015 19:00,19,6,1
4752.6,10534.1425,5496.0,7633.11,7307.98,48877.12,3909.8,983.7,32040.0,10950.0,62623.0,37963.66667,6688.01,2276.0,4708.5,3551.075,29367,1239.0,414.0,841.0,1202.0,14014.905,5685.81,4744.9,2942.87,2506.62,2550.94,17920.38,7170.8,7103.0,6091.0,18106.0,1446.76,3107.0,1758.83,04/01/2015 20:00,20,6,1
5092.2,10645.5225,5228.0,7438.2,7096.98,48808.085,3512.29,913.0,31115.0,10823.0,63366.0,35035.83333,6306.89,2167.0,4517.983333,3340.445,27050,1116.0,480.5,756.0,1201.0,13171.985,5499.89,4643.73,2880.23,2450.7,2483.32,16953.08,6955.9,6700.0,6003.0,17601.0,1293.59,2988.0,1623.37,04/01/2015 21:00,21,6,1
5177.3,10668.6275,4730.0,7293.15,6796.81,46023.85,3348.25,865.2,28916.0,10434.0,64730.0,31276.0,5647.76,1927.0,4543.2325,3053.695,24216,1026.0,456.0,682.0,1169.0,12148.015,5238.83,4486.72,2831.07,2392.17,2403.64,15826.7,6562.4,6416.0,5845.0,16987.0,1212.59,2855.0,1508.025,04/01/2015 22:00,22,6,1
6180.5,10039.53,4494.0,7031.44,6714.7,42658.2,3190.45,829.1,26019.0,10116.0,62610.0,28158.33333,5083.62,1679.0,3959.3325,2904.015,21778,976.0,437.0,643.0,1058.0,11476.0075,4975.24,4342.18,2630.12,2406.5,2348.42,14796.23,5864.9,6262.0,5703.0,16654.0,1136.13,2814.0,1490.115,04/01/2015 23:00,23,6,1
6004.8,9665.9175,4337.0,6982.37,6803.09,40698.55,3079.55,821.0,23591.0,9975.5,61092.0,31345.83333,5000.99,1514.0,3857.655,2700.24,19993,949.0,413.0,619.0,956.0,10889.99,4833.64,4250.47,2554.99,2314.36,2274.31,14212.15,5303.1,6167.0,5252.0,16360.0,1095.18,2709.0,1389.74,05/01/2015 00:00,0,0,1
5987.0,9262.2975,4228.0,7181.63,6762.05,39446.6175,2973.79,806.0,22089.0,9889.1,60219.0,30949.83333,4809.78,1435.0,3674.3475,2472.975,19020,938.0,403.0,611.0,875.0,10459.7275,4766.36,4228.13,2659.63,2283.77,2251.49,14036.88,4831.0,6162.0,4871.0,16203.0,1055.47,2658.0,1335.65,05/01/2015 01:00,1,0,1
5758.5,9052.455,4282.0,7216.88,6622.1,39513.21,2944.5,813.6,21350.0,10087.0,57535.0,29552.83333,4656.95,1400.0,3597.485,2301.925,18676,951.0,402.5,630.0,836.0,10373.2975,4774.45,4211.82,2659.97,2245.46,2242.21,13981.18,4553.7,6268.0,4627.0,16202.0,1086.36,2651.0,1314.98,05/01/2015 02:00,2,0,1
5692.2,9118.3875,4456.0,7346.43,6755.88,40439.96,3001.08,850.5,21054.0,10494.0,56891.0,28997.16667,4690.82,1414.0,3724.5425,2252.5,18880,1016.0,404.75,682.0,831.0,10550.2825,4838.86,4251.86,2690.61,2263.11,2262.05,14320.73,4437.2,6514.0,4481.0,16423.0,1096.69,2698.0,1317.23,05/01/2015 03:00,3,0,1
5978.7,9527.3975,4992.0,7255.53,7238.31,43931.235,3311.06,977.5,21533.0,11322.0,59823.0,27748.16667,5086.23,1513.0,4156.7425,2272.04,20107,1234.0,431.75,807.0,842.0,11097.8375,5055.64,4413.93,2714.1,2296.99,2371.29,15035.9,4397.6,7084.0,4653.0,17033.0,1248.91,2841.0,1374.15,05/01/2015 04:00,4,0,1
6252.2,10776.6125,5535.0,7483.76,8343.26,50074.2125,4047.1,1131.2,23240.0,11759.0,66249.0,28086.16667,5708.51,1751.0,4964.8175,2268.215,23220,1440.0,452.25,970.0,891.0,13000.4225,5689.61,4757.92,2858.73,2441.04,2464.83,17081.28,4510.2,7926.0,5029.0,18233.0,1508.54,3078.0,1401.97,05/01/2015 05:00,5,0,1
6769.8,11968.0,5932.0,7917.41,8940.99,56243.8825,4814.13,1240.4,26141.0,12194.0,73308.0,32265.66667,6389.33,1938.0,5270.5325,2471.2,26785,1576.0,534.5,1075.0,941.0,15443.87,6388.24,5168.86,3149.42,2670.2,2651.3,18428.8,4896.5,8490.0,5467.0,19613.0,1717.12,3221.0,1472.52,05/01/2015 06:00,6,0,1
6832.6,12433.46,6137.0,8725.17,9080.77,59860.0775,5047.54,1276.6,28870.0,12257.0,76107.0,39520.16667,7223.59,2112.0,5282.1075,3019.73,30021,1618.0,572.0,1122.0,1008.0,17613.48,6583.13,5355.37,3264.43,2810.47,2757.41,19411.8,5617.0,8862.0,5775.0,20412.0,1775.04,3354.0,1505.15,05/01/2015 07:00,7,0,1
7129.4,12602.4925,6063.0,9184.56,9236.91,61179.2275,5088.35,1284.1,31473.0,12268.0,76452.0,44752.0,7674.11,2195.0,5334.42,3444.92,32544,1619.0,578.0,1124.0,1066.0,18253.2025,6508.86,5326.23,3245.1,2780.05,2778.0,20241.28,6402.3,8894.0,5944.0,20284.0,1724.48,3444.0,1610.28,05/01/2015 08:00,8,0,1
7427.9,12626.895,6039.0,9253.57,9298.83,62104.035,5145.24,1284.2,32893.0,12271.0,76494.0,46811.0,7842.75,2199.0,5392.6725,3523.435,33622,1616.0,579.5,1124.0,1088.0,18510.36,6486.68,5393.83,3223.26,2835.83,2716.62,20542.63,7051.8,8765.0,5916.0,20515.0,1703.92,3482.0,1642.63,05/01/2015 09:00,9,0,1
7268.2,12702.9125,5885.0,9144.48,9323.01,63017.8275,5104.36,1264.7,32741.0,12298.0,76683.0,47687.0,7966.01,2191.0,5478.6175,3622.585,33846,1586.0,598.5,1077.0,1100.0,18724.1475,6471.62,5363.22,3187.01,2808.38,2728.38,20803.03,7245.3,8632.0,5959.0,20949.0,1671.85,3523.0,1656.01,05/01/2015 10:00,10,0,1
7289.7,12467.8375,5843.0,9076.77,9419.92,62952.4275,5021.55,1278.4,31942.0,12298.0,76812.0,48301.0,7989.03,2165.0,5558.7025,3719.1,32785,1600.0,582.5,1101.0,1082.0,17578.5975,6382.76,5166.21,3148.21,2850.43,2764.38,20876.93,7341.7,8640.0,5919.0,20572.0,1667.71,3528.0,1638.47,05/01/2015 11:00,11,0,1
7422.6,12432.575,5833.0,8780.77,9472.88,62108.095,5024.23,1273.5,31779.0,12215.0,75421.0,48669.66667,7778.74,2126.0,5532.185,3741.72,31687,1600.0,574.75,1099.0,1095.0,18716.7325,6323.41,5166.65,3141.85,2855.7,2718.2,21171.43,7187.9,8447.0,5831.0,20510.0,1700.97,3575.0,1656.25,05/01/2015 12:00,12,0,1
7260.4,12359.1625,5876.0,8719.99,9320.14,61182.2725,4985.56,1286.7,30864.0,12411.0,73763.0,48699.33333,7876.84,2093.0,5560.11,3724.84,30923,1606.0,567.75,1101.0,1114.0,18949.9125,6322.75,5187.19,3157.31,2878.69,2708.0,20995.2,7066.7,8357.0,5754.0,20589.0,1653.72,3560.0,1662.07,05/01/2015 13:00,13,0,1
7390.1,12318.655,6008.0,8603.94,9400.85,60449.9175,4912.72,1321.7,29742.0,12750.0,71536.0,48474.16667,7917.14,2096.0,5661.8875,3714.05,31133,1643.0,560.5,1155.0,1106.0,18826.2475,6405.31,5257.69,3212.28,2928.31,2726.34,20977.08,7137.7,8394.0,5854.0,21580.0,1657.35,3559.0,1645.85,05/01/2015 14:00,14,0,1
7248.0,12357.1675,6303.0,8721.13,9499.23,61341.56,5149.11,1309.0,29336.0,12862.0,71665.0,48496.83333,8009.2,2257.0,5839.9725,3785.235,32364,1688.0,560.25,1171.0,1143.0,18996.5725,6481.82,5314.48,3177.48,2937.59,2747.56,22323.0,7089.5,8865.0,6321.0,21921.0,1575.73,3639.0,1626.26,05/01/2015 15:00,15,0,1
7790.6,13126.405,6576.0,8759.67,9530.37,65129.8975,5524.92,1291.0,29469.0,12793.0,75440.0,50235.0,8457.32,2485.0,5875.2225,4006.81,36615,1669.0,605.25,1155.0,1182.0,19272.1325,6421.47,5248.22,3092.39,2873.46,2710.27,22399.28,7137.6,9045.0,6649.0,21912.0,1681.27,3678.0,1714.67,05/01/2015 16:00,16,0,1
7560.2,13226.4975,6610.0,9220.45,9342.89,64886.3175,5257.0,1252.6,30960.0,12806.0,79847.0,52540.16667,8464.13,2481.0,5768.705,4385.85,37545,1619.0,627.25,1120.0,1176.0,18341.195,6300.06,5164.41,3094.5,2824.18,2684.33,22214.55,7544.6,8959.0,6705.0,21590.0,1683.06,3628.0,1710.33,05/01/2015 17:00,17,0,1
7350.8,12772.99,6329.0,9398.57,9224.95,63242.0775,4904.15,1220.1,31097.0,12787.0,80090.0,52283.66667,8390.48,2450.0,5675.6575,4317.435,37107,1573.0,601.0,1081.0,1163.0,17568.4225,6176.4,5123.26,3062.94,2802.71,2648.39,21919.6,8147.1,8797.0,6677.0,21029.0,1680.38,3590.0,1643.32,05/01/2015 18:00,18,0,1
7251.4,12154.55,6081.0,9077.72,8818.0,59161.9425,4557.88,1164.9,31242.0,12394.0,76262.0,51484.66667,7897.98,2353.0,5471.92,4113.8,34946,1480.0,554.25,1015.0,1136.0,16884.06,6010.12,5058.67,3045.41,2804.15,2626.23,21086.43,8322.1,8356.0,6575.0,20608.0,1734.42,3504.0,1669.29,05/01/2015 19:00,19,0,1
6582.2,11485.79,5935.0,8630.8,8326.87,56346.3275,4230.98,1089.7,31443.0,12513.0,71858.0,48646.16667,7237.17,2362.0,5232.89,3899.835,32272,1341.0,508.0,926.0,1133.0,15950.9375,5852.9,4911.49,2984.88,2717.86,2599.59,19861.45,8190.6,7729.0,6486.0,19814.0,1601.48,3366.0,1656.6,05/01/2015 20:00,20,0,1
6428.6,11696.995,5514.0,8318.47,7815.13,54729.97,3850.42,1008.1,30365.0,12378.0,71997.0,44964.33333,6776.19,2221.0,4986.98,3635.545,29057,1211.0,561.75,823.0,1261.0,14697.07,5538.44,4719.68,2867.65,2660.39,2558.14,18574.75,7880.0,7006.92,6340.0,18857.0,1456.13,3253.0,1604.16,05/01/2015 21:00,21,0,1
6182.0,11651.4725,5038.0,8135.2,7392.2,50564.4475,3486.25,935.7,28635.0,11927.0,72673.0,40381.33333,6428.52,1969.0,4751.37,3338.405,25962,1112.0,533.25,747.0,1263.0,13708.0525,5149.68,4477.44,2768.12,2575.06,2406.9,17262.93,7352.4,6626.95,6175.0,17789.0,1360.3,3113.0,1468.32,05/01/2015 22:00,22,0,1
5523.3,11068.4,4704.0,7755.17,7161.58,47317.31,3249.55,887.8,26304.0,11553.0,69935.0,35598.83333,5636.34,1696.0,4437.5925,3125.475,23214,1067.0,497.75,707.0,1145.0,12772.0825,4873.28,4283.66,2701.06,2482.1,2331.24,16169.95,6510.7,6395.01,5896.0,17061.0,1275.03,2978.0,1445.86,05/01/2015 23:00,23,0,1
5220.4,10656.5475,4532.0,7536.97,7192.18,45010.965,3137.68,872.6,23940.0,11315.0,67795.0,32474.5,5577.53,1534.0,4239.8525,2884.075,21259,1049.0,470.25,689.0,1023.0,12082.2875,4732.67,4258.83,2666.56,2473.04,2278.48,15395.75,5740.7,6334.87,5437.0,16772.0,1214.31,2853.0,1361.12,06/01/2015 00:00,0,1,1
5014.7,10280.575,4487.0,7485.64,7120.78,44014.925,3102.22,871.2,22118.0,11226.0,66811.0,31899.5,5342.29,1442.0,4005.1425,2636.535,20186,1031.0,454.75,683.0,910.0,11748.465,4666.81,4231.04,2606.48,2422.97,2259.18,15059.28,5270.9,6319.6,5041.0,16625.0,1193.23,2775.0,1288.89,06/01/2015 01:00,1,1,1
4867.8,10054.4025,4519.0,7443.5,6992.29,44048.905,3088.44,887.3,21015.0,11254.0,64040.0,30300.66667,5158.07,1401.0,3936.2625,2464.395,19612,1043.0,451.25,701.0,859.0,11644.4325,4655.87,4212.96,2584.61,2411.72,2241.14,14924.78,4964.8,6395.59,4771.0,16528.0,1201.24,2757.0,1239.7,06/01/2015 02:00,2,1,1
4973.5,10078.135,4678.0,7562.51,7062.87,44729.6875,3168.03,927.4,20518.0,11426.0,63275.0,29426.33333,5151.0,1394.0,4042.9525,2368.98,19599,1100.0,454.5,747.0,836.0,11709.085,4706.67,4257.48,2617.23,2483.62,2252.53,14872.98,4851.3,6620.49,4631.0,16558.0,1202.41,2801.0,1266.385,06/01/2015 03:00,3,1,1
4926.1,10414.715,5190.0,7432.66,7480.1,46416.1025,3426.04,1056.5,20478.0,11733.0,65977.0,28405.0,5253.96,1441.0,4398.8725,2349.78,20115,1313.0,474.0,874.0,852.0,12059.84,4894.67,4304.49,2649.39,2453.93,2288.36,14824.93,4818.9,7044.33,4740.0,16688.0,1327.59,2839.0,1320.53,06/01/2015 04:00,4,1,1
4741.5,11568.36,5722.0,7661.73,8560.81,50597.375,4117.36,1217.1,20926.0,11730.0,72092.0,28403.5,5513.38,1548.0,5197.215,2373.385,21654,1522.0,486.0,1042.0,905.0,13425.4875,5436.36,4599.91,2770.24,2498.53,2401.43,15005.05,4877.1,7809.03,5101.0,17471.0,1590.11,2939.0,1335.64,06/01/2015 05:00,5,1,1
5436.8,12540.6275,6106.0,8098.49,9071.45,55697.2475,4892.08,1320.0,21676.0,11982.0,78888.0,32492.83333,5836.38,1616.0,5461.4025,2561.825,23099,1646.0,565.5,1147.0,922.0,15996.825,6107.12,4986.8,3012.25,2761.93,2549.29,15064.28,5197.9,8093.04,5480.0,18349.0,1624.73,2943.0,1467.265,06/01/2015 06:00,6,1,1
5820.9,12966.415,6236.0,8891.48,9131.64,57954.0475,5165.19,1324.6,22195.0,11946.0,81429.0,39991.16667,6281.0,1760.0,5447.07,3080.6,24579,1678.0,592.75,1177.0,983.0,18095.185,6218.57,5024.47,3062.06,2791.83,2675.66,15570.9,5855.4,8090.58,5846.0,18650.0,1674.46,3081.0,1469.76,06/01/2015 07:00,7,1,1
6248.4,13054.845,6189.0,9309.86,9230.48,59294.6575,5122.75,1314.2,23806.0,12070.0,81438.0,45048.66667,6652.42,1907.0,5468.565,3478.26,26930,1667.0,597.75,1178.0,1051.0,18584.9025,6177.31,4970.31,3045.49,2782.87,2644.12,16433.73,6693.5,7998.05,6003.0,19037.0,1637.38,3216.0,1564.405,06/01/2015 08:00,8,1,1
6608.3,12973.405,6122.0,9278.78,9226.03,60723.4425,5174.32,1301.2,25842.0,12116.0,81086.0,46418.0,7104.75,2002.0,5482.365,3548.72,28752,1649.0,597.5,1157.0,1054.0,18622.34,6094.64,4975.04,3060.82,2816.17,2644.5,17014.85,7261.1,7855.93,6128.0,19379.0,1770.17,3331.0,1580.075,06/01/2015 09:00,9,1,1
6946.2,13001.55,6012.0,9228.67,9195.01,61743.94,5187.91,1279.3,26754.0,12052.0,81166.0,47228.83333,7433.61,2059.0,5521.09,3616.26,30062,1616.0,615.25,1121.0,1058.0,18387.0025,6048.24,5023.68,3003.62,2804.63,2585.55,17398.95,7406.0,7826.13,6092.0,19549.0,1764.68,3389.0,1538.025,06/01/2015 10:00,10,1,1
6641.8,12818.5375,5938.0,9123.08,9285.43,61628.17,5127.24,1302.6,26633.0,12030.0,80973.0,47335.33333,7363.31,2026.0,5536.6575,3659.035,29464,1621.0,606.0,1138.0,1066.0,18311.5675,6100.97,5023.68,3045.95,2819.16,2576.63,17560.93,7466.3,7929.92,6000.0,19659.0,1740.94,3292.0,1526.915,06/01/2015 11:00,11,1,1
6203.5,12794.375,5933.0,8880.14,9253.64,60696.7975,5152.66,1290.6,26664.0,11989.5,79304.0,47364.66667,6822.75,1928.0,5480.885,3666.435,27375,1613.0,601.25,1133.0,1064.0,18191.8725,6108.39,5011.4,3058.36,2791.08,2591.94,17905.55,7235.2,7914.46,5970.0,19419.0,1782.42,3279.0,1524.715,06/01/2015 12:00,12,1,1
5993.7,12760.5,6013.0,8791.36,9129.36,59259.035,5083.22,1298.1,26154.0,12389.0,77662.0,47066.5,6913.04,1869.0,5469.08,3640.115,26138,1620.0,592.5,1142.0,1106.0,18526.5675,6098.55,4994.52,3070.16,2823.65,2566.2,17608.8,7055.4,7901.27,5901.0,19671.0,1720.75,3266.0,1557.6,06/01/2015 13:00,13,1,1
6009.6,12727.945,6132.0,8636.44,9228.01,58835.7275,5011.63,1358.5,24866.0,12881.0,75285.0,46709.83333,6949.97,1847.0,5551.155,3590.925,26166,1668.0,585.0,1200.0,1100.0,18547.1025,6188.31,5079.34,3086.63,2864.2,2608.76,17647.95,7150.5,8065.31,5908.0,20312.0,1724.43,3273.0,1508.24,06/01/2015 14:00,14,1,1
6565.1,12850.7775,6491.0,8597.85,9393.65,60088.67,5223.81,1360.4,24346.0,12945.0,75028.0,46595.16667,7197.79,1981.0,5810.9775,3643.87,27222,1728.0,581.5,1222.0,1129.0,18691.8275,6223.29,5105.78,3095.7,2836.88,2672.48,19321.03,7067.1,8679.38,6320.0,20740.0,1628.02,3405.0,1598.385,06/01/2015 15:00,15,1,1
7218.0,13511.325,6758.0,8777.21,9673.13,63968.995,5567.03,1344.0,24812.0,12918.0,78196.0,48460.33333,7841.73,2252.0,5953.2525,3856.475,31679,1717.0,617.5,1207.0,1196.0,19266.41,6141.9,5006.26,3042.35,2748.74,2532.61,19796.93,7089.5,8816.63,6550.0,20924.0,1727.72,3548.0,1612.69,06/01/2015 16:00,16,1,1
7111.7,13550.7,6728.0,9267.46,9518.67,64218.9425,5295.01,1313.6,27582.0,12872.0,81983.0,52284.16667,7882.23,2271.0,5862.085,4373.53,33459,1673.0,629.5,1167.0,1190.0,18192.8075,5928.33,4953.86,2980.34,2747.71,2509.39,19897.25,7450.8,8846.48,6412.0,20392.0,1733.26,3538.0,1657.475,06/01/2015 17:00,17,1,1
6675.2,12984.345,6491.0,9386.23,9490.4,63346.22,4947.21,1271.2,29150.0,12594.0,81712.0,52366.66667,7857.93,2279.0,5779.4675,4390.935,33678,1620.0,592.0,1126.0,1143.0,17500.3125,5795.84,4905.97,2952.9,2711.14,2502.48,19907.7,8082.2,8670.09,6283.0,19913.0,1716.49,3522.0,1605.795,06/01/2015 18:00,18,1,1
6039.7,12372.0275,6219.0,9056.52,9101.17,59694.6625,4616.41,1222.9,30122.0,12129.0,77245.0,51826.83333,7582.71,2255.0,5561.1,4161.79,32689,1527.0,549.25,1066.0,1111.0,16412.245,5648.49,4791.76,2874.7,2707.75,2424.71,19579.05,8267.5,8361.0,6159.0,19253.0,1672.91,3487.0,1656.865,06/01/2015 19:00,19,1,1
5732.3,11705.7275,6093.0,8572.17,8551.71,57114.315,4312.37,1139.6,31077.0,12178.0,72532.0,49225.0,7121.96,2308.0,5342.2125,3952.635,30770,1387.0,509.0,976.0,1101.0,15169.0975,5499.3,4768.35,2848.06,2671.06,2390.39,18636.03,8205.7,7767.62,6079.0,18393.0,1647.54,3351.0,1622.175,06/01/2015 20:00,20,1,1
6083.5,11872.0425,5739.0,8311.2,8049.0,54886.3325,3949.68,1056.1,30449.0,12005.0,72243.0,45489.0,6771.38,2207.0,5111.6375,3701.225,28087,1251.0,557.0,872.0,1237.0,14012.6175,5194.91,4528.57,2703.11,2586.47,2446.42,17812.3,7905.3,7163.81,6012.0,17450.0,1521.21,3229.0,1630.645,06/01/2015 21:00,21,1,1
5728.3,11783.35,5252.0,8125.85,7629.86,50638.8775,3610.63,994.9,28235.0,11505.0,72686.0,40979.66667,6161.77,1946.0,4877.3625,3387.49,24915,1162.0,526.5,791.0,1249.0,13139.5725,4839.46,4286.75,2593.62,2476.87,2249.77,16429.1,7370.9,6892.65,5908.0,16852.0,1432.25,3083.0,1473.3,06/01/2015 22:00,22,1,1
5973.1,11079.3025,4921.0,7729.96,7411.19,47308.07,3356.6,960.8,25555.0,11061.0,69988.0,36491.83333,5592.88,1696.0,4534.3125,3175.23,22270,1114.0,494.0,742.0,1117.0,9596.6125,4574.36,4231.28,2623.79,2391.53,2226.53,15520.7,6573.7,6711.98,5704.0,16704.0,1313.5,2992.0,1362.005,06/01/2015 23:00,23,1,1
5568.0,10511.4175,4806.0,7541.0,7474.7,45125.41,3253.28,940.7,23341.0,10784.0,67621.0,33022.66667,5605.11,1542.0,4345.2225,2968.44,20523,1089.0,469.5,726.0,981.5,8933.0975,4400.31,4106.31,2599.05,2345.97,2161.39,15134.43,5825.1,6576.46,5309.0,16535.0,1253.3,2909.0,1262.195,07/01/2015 00:00,0,2,1
